experiment,iteration,mutation_ms,n_gaussians_after,n_gaussians_before,operation,scene,score_ms,total_ms
no_score_gate,10500,12.712960243225098,1414042,1416968,densify,room,11.206656455993652,23.91961669921875
no_score_gate,10600,13.10582447052002,1418047,1414042,densify,room,10.9169921875,24.02281665802002
no_score_gate,10700,13.018848419189453,1415072,1418047,densify,room,10.979455947875977,23.99830436706543
no_score_gate,10800,12.775424003601074,1414347,1415072,densify,room,10.476544380187988,23.251968383789062
no_score_gate,10900,13.222240447998047,1411945,1414347,densify,room,11.523072242736816,24.745312690734863
no_score_gate,11000,13.50928020477295,1411389,1411945,densify,room,11.648096084594727,25.157376289367676
no_score_gate,11100,13.666975975036621,1408366,1411389,densify,room,10.443903923034668,24.11087989807129
no_score_gate,11200,12.86963176727295,1406790,1408366,densify,room,11.121664047241211,23.99129581451416
no_score_gate,11300,12.699520111083984,1403124,1406790,densify,room,10.698944091796875,23.39846420288086
no_score_gate,11400,13.295616149902344,1402483,1403124,densify,room,11.174912452697754,24.470528602600098
no_score_gate,11500,13.112319946289062,1402476,1402483,densify,room,11.399168014526367,24.51148796081543
no_score_gate,11600,12.965888023376465,1399732,1402476,densify,room,11.13907241821289,24.104960441589355
no_score_gate,11700,12.737504005432129,1397207,1399732,densify,room,12.27791976928711,25.01542377471924
no_score_gate,11800,12.884096145629883,1393752,1397207,densify,room,10.596351623535156,23.48044776916504
no_score_gate,11900,12.883968353271484,1393694,1393752,densify,room,10.73971176147461,23.623680114746094
no_score_gate,12000,12.759039878845215,1394402,1393694,densify,room,10.967040061950684,23.7260799407959
no_score_gate,12100,12.854175567626953,1394317,1394402,densify,room,11.738304138183594,24.592479705810547
no_score_gate,12200,12.726943969726562,1393226,1394317,densify,room,11.346240043640137,24.0731840133667
no_score_gate,12300,13.170687675476074,1391243,1393226,densify,room,11.27014446258545,24.440832138061523
no_score_gate,12400,13.074784278869629,1388617,1391243,densify,room,11.319295883178711,24.39408016204834
no_score_gate,12500,13.98681640625,1386146,1388617,densify,room,11.792384147644043,25.779200553894043
no_score_gate,12600,12.992511749267578,1385493,1386146,densify,room,11.515904426574707,24.508416175842285
no_score_gate,12700,13.274880409240723,1382409,1385493,densify,room,11.126784324645996,24.40166473388672
no_score_gate,12800,12.540703773498535,1380336,1382409,densify,room,11.207551956176758,23.748255729675293
no_score_gate,12900,12.781567573547363,1379165,1380336,densify,room,10.5632963180542,23.344863891601562
no_score_gate,13000,13.308863639831543,1376255,1379165,densify,room,11.963456153869629,25.272319793701172
no_score_gate,13100,12.710240364074707,1374096,1376255,densify,room,10.92915153503418,23.639391899108887
no_score_gate,13200,12.711935997009277,1371269,1374096,densify,room,10.889216423034668,23.601152420043945
no_score_gate,13300,12.669952392578125,1369954,1371269,densify,room,10.916864395141602,23.586816787719727
no_score_gate,13400,12.705792427062988,1368015,1369954,densify,room,10.667008399963379,23.372800827026367
no_score_gate,13500,13.105504035949707,1366092,1368015,densify,room,11.202560424804688,24.308064460754395
no_score_gate,13600,12.700799942016602,1364208,1366092,densify,room,11.413567543029785,24.114367485046387
no_score_gate,13700,12.7457275390625,1361734,1364208,densify,room,10.799103736877441,23.54483127593994
no_score_gate,13800,12.664192199707031,1360887,1361734,densify,room,10.33523178100586,22.99942398071289
no_score_gate,13900,12.385631561279297,1360112,1360887,densify,room,10.517536163330078,22.903167724609375
no_score_gate,14000,13.407232284545898,1358783,1360112,densify,room,10.497023582458496,23.904255867004395
no_score_gate,14100,12.816479682922363,1356156,1358783,densify,room,10.420448303222656,23.23692798614502
no_score_gate,14200,12.261119842529297,1354065,1356156,densify,room,10.457344055175781,22.718463897705078
no_score_gate,14300,15.40988826751709,1352451,1354065,densify,room,11.577631950378418,26.987520217895508
no_score_gate,14400,13.29423999786377,1349924,1352451,densify,room,11.046239852905273,24.340479850769043
no_score_gate,14500,12.672063827514648,1348569,1349924,densify,room,10.478591918945312,23.15065574645996
no_score_gate,14600,12.663007736206055,1346578,1348569,densify,room,10.301440238952637,22.96444797515869
no_score_gate,14700,12.73311996459961,1344461,1346578,densify,room,10.352959632873535,23.086079597473145
no_score_gate,14800,12.47436809539795,1342646,1344461,densify,room,10.931072235107422,23.40544033050537
no_score_gate,14900,13.211647987365723,1340853,1342646,densify,room,10.793951988220215,24.005599975585938
no_score_gate,18000,9.244576454162598,987175,1340853,vcp_prune,room,10.296575546264648,19.541152000427246
no_score_gate,21000,3.155967950820923,947589,987175,vcp_prune,room,11.117568016052246,14.273535966873169
gradient_only,600,131.13116455078125,68472,54275,densify,bicycle,41.52239990234375,172.653564453125
gradient_only,700,47.940608978271484,92270,68472,densify,bicycle,11.416576385498047,59.35718536376953
gradient_only,800,5.318655967712402,123232,92270,densify,bicycle,12.303999900817871,17.622655868530273
gradient_only,900,4.761919975280762,164022,123232,densify,bicycle,10.072064399719238,14.833984375
gradient_only,1000,5.393407821655273,214245,164022,densify,bicycle,10.348544120788574,15.741951942443848
gradient_only,1100,6.758399963378906,271846,214245,densify,bicycle,9.194496154785156,15.952896118164062
gradient_only,1200,8.431584358215332,336277,271846,densify,bicycle,8.786975860595703,17.218560218811035
gradient_only,1300,7.564288139343262,412305,336277,densify,bicycle,8.672256469726562,16.236544609069824
gradient_only,1400,7.147456169128418,488747,412305,densify,bicycle,9.886655807495117,17.034111976623535
gradient_only,1500,33.77568054199219,565025,488747,densify,bicycle,9.020416259765625,42.79609680175781
gradient_only,1600,9.504768371582031,646909,565025,densify,bicycle,8.970239639282227,18.475008010864258
gradient_only,1700,8.751487731933594,726005,646909,densify,bicycle,9.258943557739258,18.01043128967285
gradient_only,1800,9.10540771484375,806228,726005,densify,bicycle,9.987008094787598,19.092415809631348
gradient_only,1900,10.334272384643555,881600,806228,densify,bicycle,10.782719612121582,21.116991996765137
gradient_only,2000,9.887040138244629,956791,881600,densify,bicycle,9.30303955078125,19.19007968902588
gradient_only,2100,11.24777603149414,1037033,956791,densify,bicycle,10.271743774414062,21.519519805908203
gradient_only,2200,11.003999710083008,1104706,1037033,densify,bicycle,9.999039649963379,21.003039360046387
gradient_only,2300,11.878399848937988,1172499,1104706,densify,bicycle,10.605567932128906,22.483967781066895
gradient_only,2400,11.812864303588867,1242455,1172499,densify,bicycle,11.082752227783203,22.89561653137207
gradient_only,2500,13.674495697021484,1306689,1242455,densify,bicycle,10.9269437789917,24.601439476013184
gradient_only,2600,12.813504219055176,1371394,1306689,densify,bicycle,11.445247650146484,24.25875186920166
gradient_only,2700,13.595359802246094,1431164,1371394,densify,bicycle,11.292832374572754,24.888192176818848
gradient_only,2800,13.725695610046387,1489072,1431164,densify,bicycle,10.797056198120117,24.522751808166504
gradient_only,2900,14.201855659484863,1540271,1489072,densify,bicycle,11.121664047241211,25.323519706726074
gradient_only,3000,14.181376457214355,1594523,1540271,densify,bicycle,11.342752456665039,25.524128913879395
gradient_only,3100,14.657535552978516,1601242,1594523,densify,bicycle,13.993023872375488,28.650559425354004
gradient_only,3200,16.259008407592773,1648169,1601242,densify,bicycle,14.6463041305542,30.905312538146973
gradient_only,3300,17.626752853393555,1692594,1648169,densify,bicycle,12.326272010803223,29.953024864196777
gradient_only,3400,16.095232009887695,1740255,1692594,densify,bicycle,12.947456359863281,29.042688369750977
gradient_only,3500,15.773920059204102,1784667,1740255,densify,bicycle,12.215295791625977,27.989215850830078
gradient_only,3600,15.717439651489258,1824565,1784667,densify,bicycle,12.855392456054688,28.572832107543945
gradient_only,3700,16.487424850463867,1867483,1824565,densify,bicycle,12.739583969116211,29.227008819580078
gradient_only,3800,17.818559646606445,1907516,1867483,densify,bicycle,13.718432426452637,31.536992073059082
gradient_only,3900,17.21036720275879,1945598,1907516,densify,bicycle,13.808639526367188,31.019006729125977
gradient_only,4000,17.93961524963379,1980140,1945598,densify,bicycle,13.364224433898926,31.303839683532715
gradient_only,4100,17.560768127441406,2017799,1980140,densify,bicycle,13.765631675720215,31.32639980316162
gradient_only,4200,17.28937530517578,2049164,2017799,densify,bicycle,13.054976463317871,30.344351768493652
gradient_only,4300,17.4069766998291,2078875,2049164,densify,bicycle,12.698623657226562,30.105600357055664
gradient_only,4400,17.993440628051758,2111845,2078875,densify,bicycle,13.347968101501465,31.341408729553223
gradient_only,4500,18.415712356567383,2138304,2111845,densify,bicycle,12.65459156036377,31.070303916931152
gradient_only,4600,19.41811180114746,2170390,2138304,densify,bicycle,13.611680030822754,33.029791831970215
gradient_only,4700,18.504831314086914,2193392,2170390,densify,bicycle,13.247488021850586,31.7523193359375
gradient_only,4800,18.323135375976562,2222933,2193392,densify,bicycle,13.689151763916016,32.01228713989258
gradient_only,4900,18.901344299316406,2251580,2222933,densify,bicycle,13.37548828125,32.276832580566406
gradient_only,5000,19.970048904418945,2273038,2251580,densify,bicycle,13.726655960083008,33.69670486450195
gradient_only,5100,20.351072311401367,2301244,2273038,densify,bicycle,11.634431838989258,31.985504150390625
gradient_only,5200,19.992576599121094,2323383,2301244,densify,bicycle,12.829504013061523,32.82208061218262
gradient_only,5300,19.30828857421875,2354292,2323383,densify,bicycle,12.336447715759277,31.644736289978027
gradient_only,5400,20.058080673217773,2376924,2354292,densify,bicycle,12.208160400390625,32.2662410736084
gradient_only,5500,19.6231689453125,2396330,2376924,densify,bicycle,12.25830364227295,31.88147258758545
gradient_only,5600,19.63212776184082,2416303,2396330,densify,bicycle,11.873248100280762,31.505375862121582
gradient_only,5700,19.892223358154297,2431162,2416303,densify,bicycle,11.992064476013184,31.88428783416748
gradient_only,5800,20.26188850402832,2454566,2431162,densify,bicycle,12.129280090332031,32.39116859436035
gradient_only,5900,20.27622413635254,2469147,2454566,densify,bicycle,13.08351993560791,33.35974407196045
gradient_only,6000,20.780031204223633,2486345,2469147,densify,bicycle,11.595775604248047,32.37580680847168
gradient_only,6100,19.969791412353516,2481574,2486345,densify,bicycle,14.096447944641113,34.06623935699463
gradient_only,6200,19.974143981933594,2501440,2481574,densify,bicycle,13.962240219116211,33.936384201049805
gradient_only,6300,20.29363250732422,2520760,2501440,densify,bicycle,13.132800102233887,33.426432609558105
gradient_only,6400,21.27769660949707,2535045,2520760,densify,bicycle,13.868032455444336,35.145729064941406
gradient_only,6500,20.67046356201172,2556438,2535045,densify,bicycle,12.768927574157715,33.439391136169434
gradient_only,6600,20.53366470336914,2569439,2556438,densify,bicycle,13.692928314208984,34.226593017578125
gradient_only,6700,20.676607131958008,2577531,2569439,densify,bicycle,12.107775688171387,32.784382820129395
gradient_only,6800,21.33907127380371,2592560,2577531,densify,bicycle,13.642815589904785,34.981886863708496
gradient_only,6900,20.929536819458008,2602557,2592560,densify,bicycle,12.7457275390625,33.67526435852051
gradient_only,7000,20.784191131591797,2612620,2602557,densify,bicycle,12.65561580657959,33.43980693817139
gradient_only,7100,20.86992073059082,2620063,2612620,densify,bicycle,12.054752349853516,32.924673080444336
gradient_only,7200,21.032960891723633,2626795,2620063,densify,bicycle,12.578816413879395,33.61177730560303
gradient_only,7300,21.227584838867188,2641311,2626795,densify,bicycle,13.661087989807129,34.888672828674316
gradient_only,7400,21.494783401489258,2648484,2641311,densify,bicycle,13.734880447387695,35.22966384887695
gradient_only,7500,21.088159561157227,2653642,2648484,densify,bicycle,14.295136451721191,35.38329601287842
gradient_only,7600,21.71183967590332,2660649,2653642,densify,bicycle,13.847583770751953,35.55942344665527
gradient_only,7700,21.470239639282227,2666307,2660649,densify,bicycle,12.681023597717285,34.15126323699951
gradient_only,7800,21.258207321166992,2678783,2666307,densify,bicycle,13.358271598815918,34.61647891998291
gradient_only,7900,21.177568435668945,2680032,2678783,densify,bicycle,13.40617561340332,34.583744049072266
gradient_only,8000,21.68524742126465,2693899,2680032,densify,bicycle,13.108991622924805,34.79423904418945
gradient_only,8100,21.46201515197754,2701413,2693899,densify,bicycle,12.410880088806152,33.87289524078369
gradient_only,8200,21.716991424560547,2709817,2701413,densify,bicycle,13.128704071044922,34.84569549560547
gradient_only,8300,21.667072296142578,2718477,2709817,densify,bicycle,13.451264381408691,35.11833667755127
gradient_only,8400,21.50912094116211,2724856,2718477,densify,bicycle,12.387328147888184,33.89644908905029
gradient_only,8500,21.348384857177734,2728675,2724856,densify,bicycle,13.463744163513184,34.81212902069092
gradient_only,8600,21.82534408569336,2733159,2728675,densify,bicycle,13.073663711547852,34.89900779724121
gradient_only,8700,21.73526382446289,2740077,2733159,densify,bicycle,13.456480026245117,35.19174385070801
gradient_only,8800,21.42310333251953,2744503,2740077,densify,bicycle,12.561408042907715,33.984511375427246
gradient_only,8900,21.6494083404541,2747015,2744503,densify,bicycle,12.66483211517334,34.31424045562744
gradient_only,9000,22.410240173339844,2757040,2747015,densify,bicycle,12.910367965698242,35.320608139038086
gradient_only,9100,21.854400634765625,2756020,2757040,densify,bicycle,15.642623901367188,37.49702453613281
