PSNR_mean,PSNR_std,SSIM_mean,SSIM_std,experiment,method,n_gaussians_mean,n_gaussians_std,n_runs,paper_lpips_vgg_mean,paper_lpips_vgg_std,scene,train_time_sec_mean,train_time_sec_std,vram_allocated_gb_mean,vram_allocated_gb_std,wall_time_sec_mean,wall_time_sec_std
32.31365203857422,,0.9415685210909163,,legacy_structure_no_vcp_compact100_score10,FasterGSFusedRapid,1303684.0,,1,0.09684993986572538,,kitchen,228.61456400000003,,6.658049583435059,,304.2611457769963,
32.39348773467235,,0.9394096823839041,,legacy_structure_no_vcp_compact100_score10,FasterGSFusedRapid,598674.0,,1,0.1642369671891897,,room,123.45585399999999,,6.090320110321045,,198.41996545701113,
27.40394687652588,,0.7924246154725552,,legacy_structure_no_vcp_compact100_score10,FasterGSFusedRapid,1101279.0,,1,0.2372542778030038,,stump,133.320473,,3.328514575958252,,185.90949955499673,
23.389639112684463,,0.6511609686745538,,legacy_structure_no_vcp_compact100_score10,FasterGSFusedRapid,1027728.0,,1,0.37619971732298535,,treehill,132.630961,,3.5028481483459473,,186.06791377199988,
25.26421531677246,,0.765493586063385,,main_3dgs,GaussianSplatting,4684596.0,,1,0.2052609360218048,,bicycle,1204.277526,,6.535756587982178,,1250.2266376539774,
32.32246383460792,,0.9414376471493695,,main_3dgs,GaussianSplatting,1045333.0,,1,0.2029087096452713,,bonsai,909.6772569999999,,1.6659760475158691,,975.6331669840147,
29.14900360107422,,0.9095279494921367,,main_3dgs,GaussianSplatting,1037906.0,,1,0.19697991559902828,,counter,1073.9883690000001,,1.8320574760437012,,1134.8033451829979,
21.566857598044656,,0.6017836345867678,,main_3dgs,GaussianSplatting,2779256.0,,1,0.3346445032141425,,flowers,859.198423,,3.805497169494629,,899.4261105770129,
27.493876377741497,,0.8667040665944418,,main_3dgs,GaussianSplatting,4061444.0,,1,0.10528836554537217,,garden,1169.603955,,5.520532608032227,,1213.5574543949915,
31.530313546316965,,0.9282313142504011,,main_3dgs,GaussianSplatting,1551792.0,,1,0.12471341448170799,,kitchen,1236.598142,,2.556769371032715,,1303.1755764910195,
31.759248293363132,,0.9206553926834693,,main_3dgs,GaussianSplatting,1244363.0,,1,0.21741754580766726,,room,1117.810731,,2.1420493125915527,,1185.3943590889976,
